CPU Usage (%),Memory Usage (%),CPU Temperature (°C)
5.8,37.2,69.294
2.5,37.2,68.756
4.3,37.2,68.756
3.8,37.2,69.294
4.5,37.2,68.756
3.3,37.2,68.756
2.8,37.2,68.756
3.5,37.2,69.294
3.5,37.2,69.832
3.0,37.2,69.294
4.5,37.2,69.832
3.5,37.2,69.832
3.5,37.2,69.832
2.8,37.2,69.832
4.5,37.2,69.294
4.7,37.2,68.756
3.7,37.2,68.756
1.8,37.2,69.832
2.5,37.2,69.294
3.7,37.2,68.756
2.8,37.2,68.756
3.7,37.2,69.832
3.3,37.2,69.294
4.0,37.2,69.294
3.0,37.2,69.294
4.2,37.2,68.756
2.5,37.2,68.756
4.7,37.2,68.756
3.8,37.2,68.756
3.7,37.2,68.756
4.3,37.2,68.756
2.5,37.2,68.756
2.5,37.2,68.756
3.5,37.2,69.294
3.0,37.2,68.756
2.8,37.2,69.294
2.5,37.2,69.294
3.3,37.2,69.294
3.0,37.2,69.832
3.7,37.2,68.756
4.0,37.2,68.756
3.3,37.2,68.756
3.0,37.2,68.756
3.3,37.2,69.294
3.0,37.2,68.756
2.8,37.2,69.294
3.3,37.2,69.294
3.3,37.2,69.294
4.2,37.2,68.756
2.5,37.2,69.294
3.3,37.2,68.756
2.6,37.2,68.756
3.0,37.2,68.756
3.8,37.2,68.756
2.8,37.2,69.294
3.5,37.2,68.756
3.8,37.2,69.294
3.2,37.2,69.294
3.8,37.2,69.294
2.3,37.2,69.832
3.5,37.2,69.832
4.7,37.2,69.294
2.8,37.2,68.756
3.0,37.2,69.294
4.0,37.2,68.756
2.5,37.2,69.294
4.0,37.2,69.294
2.0,37.2,69.294
3.3,37.2,68.756
3.3,37.2,69.832
3.5,37.2,69.294
3.5,37.2,69.294
4.0,37.2,68.756
4.0,37.2,68.756
3.3,37.2,68.756
2.3,37.2,68.756
3.3,37.2,68.756
4.3,37.2,69.832
4.5,37.2,69.832
3.8,37.2,68.756
3.3,37.2,69.294
3.3,37.2,68.756
3.5,37.2,68.218
3.0,37.2,68.756
2.0,37.2,68.218
3.5,37.2,68.756
3.3,37.2,69.294
3.3,37.2,69.294
3.5,37.2,69.294
3.8,37.2,69.294
3.2,37.2,69.294
3.3,37.2,69.832
3.0,37.2,69.294
3.0,37.2,69.294
4.5,37.2,69.832
3.3,37.2,69.294
3.8,37.2,69.294
3.0,37.2,68.756
3.7,37.2,68.756
2.3,37.2,69.294
3.0,37.2,68.756
3.0,37.2,68.756
2.5,37.2,69.294
3.3,37.2,69.294
3.3,37.2,68.756
3.3,37.2,68.756
3.8,37.2,68.756
2.0,37.2,68.756
2.8,37.2,69.832
3.5,37.2,69.294
3.2,37.2,69.294
3.0,37.2,69.294
3.5,37.2,69.294
3.0,37.2,69.294
3.3,37.2,69.294
4.2,37.2,68.756
4.5,37.2,68.756
2.5,37.2,68.756
2.8,37.2,69.832
2.8,37.2,69.294
4.2,37.2,68.756
2.3,37.2,68.756
3.3,37.2,68.756
3.0,37.2,68.756
2.8,37.2,69.294
3.7,37.2,69.294
2.8,37.2,68.756
3.0,37.2,69.294
3.5,37.2,69.294
3.0,37.2,69.294
3.3,37.2,68.756
3.0,37.2,68.756
2.3,37.2,68.756
4.2,37.2,67.68
3.8,37.2,68.218
2.3,37.2,68.756
3.7,37.2,69.294
3.5,37.2,68.756
2.3,37.2,68.756
3.8,37.2,68.756
2.8,37.2,68.756
3.0,37.2,68.756
2.3,37.2,69.294
4.2,37.2,68.756
3.3,37.2,68.756
4.5,37.2,68.756
3.3,37.2,68.218
4.3,37.2,67.68
3.5,37.2,67.68
3.3,37.2,68.756
4.0,37.2,69.294
2.8,37.2,68.756
4.7,37.2,69.294
3.7,37.2,68.756
3.3,37.2,68.756
4.2,37.2,69.294
2.8,37.2,68.756
4.3,37.2,68.756
3.5,37.2,68.756
5.2,37.2,68.756
4.0,37.2,68.756
2.5,37.2,69.294
3.3,37.2,68.756
4.3,37.2,68.756
2.8,37.2,68.756
3.0,37.2,68.756
3.3,37.2,68.756
3.8,37.2,68.218
3.0,37.2,68.756
3.5,37.2,68.756
4.0,37.2,68.756
2.8,37.2,68.756
3.0,37.2,69.294
2.8,37.2,68.756
3.3,37.2,69.294
3.0,37.2,69.294
3.3,37.2,68.756
3.3,37.2,69.832
4.0,37.2,69.832
3.3,37.2,69.294
3.5,37.2,69.294
3.0,37.2,68.756
2.3,37.2,69.294
3.3,37.2,69.294
3.0,37.2,68.756
3.0,37.2,69.294
3.3,37.2,69.294
2.8,37.2,69.832
3.0,37.2,69.294
4.0,37.2,69.294
3.5,37.2,69.832
3.3,37.2,69.832
3.2,37.2,69.294
2.5,37.2,69.832
2.8,37.2,69.832
3.5,37.2,69.832
3.7,37.2,69.832
5.0,37.2,69.832
4.0,37.2,69.294
3.3,37.2,69.294
3.3,37.2,69.294
3.0,37.2,69.294
2.8,37.2,69.832
3.3,37.2,69.832
3.3,37.2,69.832
3.0,37.2,69.832
3.0,37.2,69.832
3.5,37.2,69.294
3.5,37.2,69.832
3.5,37.2,69.832
3.3,37.2,69.294
3.8,37.2,69.294
3.3,37.2,69.294
3.0,37.2,69.294
3.5,37.2,69.294
3.0,37.2,70.37
3.0,37.2,69.832
3.5,37.2,69.832
3.8,37.2,69.832
2.8,37.2,70.37
3.3,37.2,69.832
2.8,37.2,69.832
3.0,37.2,69.294
3.0,37.2,68.756
3.0,37.2,69.832
4.0,37.2,68.756
3.5,37.2,69.832
3.3,37.2,69.294
3.3,37.2,68.756
3.5,37.2,69.832
3.3,37.2,69.832
3.0,37.2,69.832
3.7,37.2,69.832
2.8,37.2,69.832
3.8,37.2,69.832
4.0,37.2,69.294
3.6,37.2,68.756
3.3,37.2,68.756
3.0,37.2,69.294
2.8,37.2,68.756
3.5,37.2,69.294
3.0,37.2,69.832
3.3,37.2,69.832
4.3,37.2,68.756
3.8,37.2,68.756
4.0,37.2,68.756
4.0,37.2,69.294
2.8,37.2,69.294
3.5,37.2,69.832
3.3,37.2,69.832
2.5,37.2,69.294
3.5,37.2,69.294
2.5,37.2,70.37
3.0,37.2,69.832
3.0,37.2,70.908
2.0,37.2,69.832
4.7,37.2,69.832
3.5,37.2,69.832
2.5,37.2,69.832
2.8,37.2,69.832
2.8,37.2,69.294
3.0,37.2,69.832
4.0,37.2,69.294
2.8,37.2,68.756
3.0,37.2,69.294
1.5,37.2,69.294
2.5,37.2,69.294
2.8,37.2,69.832
2.5,37.2,69.832
3.3,37.2,69.832
2.8,37.2,69.832
3.0,37.2,69.832
3.0,37.2,69.832
2.3,37.2,69.294
3.3,37.2,69.294
4.0,37.2,69.294
3.3,37.2,68.756
3.3,37.2,69.832
2.5,37.2,69.294
2.8,37.2,70.37
3.0,37.2,69.294
2.8,37.2,69.832
4.0,37.2,69.832
4.4,37.2,69.832
3.8,37.2,70.37
4.0,37.2,69.832
3.3,37.2,69.832
4.7,37.2,70.37
4.0,37.2,69.832
3.3,37.2,70.908
4.2,37.2,69.832
3.7,37.2,70.37
2.6,37.2,69.832
3.0,37.2,69.832
11.6,37.3,69.832
3.8,37.2,69.832
3.8,37.2,70.37
3.5,37.2,69.832
3.5,37.2,69.832
3.7,37.2,69.832
4.0,37.2,69.832
3.0,37.2,69.832
3.5,37.2,69.832
2.0,37.2,69.832
3.0,37.2,69.832
2.8,37.2,70.37
4.3,37.2,69.832
4.1,37.2,70.37
3.3,37.2,69.832
3.5,37.2,69.832
3.8,37.2,69.832
3.2,37.2,69.294
3.0,37.2,69.832
6.6,37.2,70.37
4.0,37.2,70.37
5.0,37.2,69.832
5.4,37.2,70.908
2.8,37.2,70.908
2.5,37.2,69.832
2.8,37.2,70.37
2.6,37.2,69.832
4.0,37.2,69.294
3.0,37.2,69.832
2.5,37.2,70.37
3.7,37.2,69.832
3.5,37.2,70.37
3.5,37.2,69.832
4.2,37.2,69.832
3.5,37.2,70.908
2.3,37.2,70.37
4.0,37.2,69.832
2.5,37.2,69.294
4.2,37.2,69.832
3.8,37.2,69.832
2.3,37.2,69.832
2.0,37.2,69.832
2.8,37.2,69.832
3.3,37.2,69.294
4.0,37.2,69.832
2.8,37.2,69.832
3.3,37.2,69.832
4.0,37.2,69.832
2.8,37.2,70.37
4.0,37.2,69.832
4.0,37.2,70.37
2.0,37.2,69.832
3.0,37.2,70.908
3.0,37.2,69.832
4.0,37.2,69.832
2.5,37.2,69.832
4.0,37.2,69.832
3.5,37.2,69.832
3.3,37.2,69.832
3.5,37.2,69.832
4.5,37.2,69.832
3.0,37.2,69.832
3.8,37.2,69.294
4.2,37.2,69.832
4.5,37.2,68.756
4.0,37.2,69.294
4.7,37.2,69.832
4.0,37.2,69.294
3.3,37.2,69.832
3.5,37.2,69.832
3.0,37.2,70.37
3.0,37.2,69.832
3.8,37.2,69.832
3.0,37.2,70.37
3.0,37.2,69.832
4.2,37.2,70.37
3.0,37.2,69.832
3.0,37.2,69.832
3.5,37.2,69.832
3.0,37.2,69.832
4.0,37.2,69.832
4.3,37.2,69.294
3.5,37.2,70.37
4.0,37.2,69.832
3.5,37.2,69.832
3.5,37.2,70.37
3.0,37.2,69.832
3.5,37.2,69.294
3.3,37.2,69.832
3.8,37.2,69.294
3.0,37.2,69.832
3.0,37.2,69.832
4.5,37.2,69.832
3.0,37.2,69.832
3.0,37.2,70.37
4.5,37.2,69.832
3.3,37.2,69.832
4.3,37.2,69.832
3.3,37.2,70.908
3.3,37.2,69.832
4.0,37.2,69.294
2.8,37.2,68.756
3.0,37.2,69.294
3.7,37.2,69.832
3.7,37.2,69.832
5.0,37.2,69.832
3.5,37.2,69.832
4.0,37.2,69.832
4.5,37.2,70.37
3.3,37.2,70.37
4.7,37.2,70.37
3.0,37.2,69.832
3.5,37.2,69.832
4.5,37.2,69.294
3.2,37.2,69.832
3.8,37.2,69.832
3.8,37.2,69.832
3.3,37.2,69.832
3.3,37.2,70.37
5.0,37.2,69.832
2.5,37.2,70.37
3.0,37.2,69.832
3.3,37.2,70.908
4.0,37.2,69.832
3.0,37.2,69.832
3.3,37.2,69.832
2.8,37.2,69.294
3.0,37.2,70.37
3.5,37.2,70.37
3.0,37.2,69.832
3.0,37.2,70.37
2.5,37.2,69.832
3.7,37.2,70.37
3.8,37.2,69.832
2.5,37.2,70.37
3.3,37.2,70.37
3.3,37.2,69.832
3.5,37.2,69.832
3.8,37.2,69.832
3.5,37.2,69.294
3.8,37.2,69.832
4.0,37.2,70.37
3.0,37.2,69.832
3.8,37.2,69.832
3.7,37.2,69.832
4.0,37.2,69.832
2.5,37.2,70.37
3.3,37.2,69.294
4.3,37.2,69.294
2.5,37.2,70.37
3.0,37.2,69.832
2.3,37.2,69.832
2.8,37.2,69.832
3.3,37.2,69.832
3.7,37.2,70.37
3.0,37.2,70.37
3.8,37.2,69.832
3.0,37.2,69.832
3.3,37.2,70.37
4.2,37.2,69.832
3.5,37.2,69.294
3.3,37.2,69.832
3.5,37.2,68.756
3.0,37.2,69.294
2.0,37.2,69.832
3.8,37.2,69.294
2.8,37.2,69.832
3.2,37.2,69.832
3.0,37.2,68.756
4.0,37.2,69.294
2.8,37.2,69.294
5.5,37.2,69.294
3.0,37.2,69.832
3.8,37.2,69.832
4.0,37.2,69.832
2.3,37.2,69.832
3.0,37.2,69.832
2.8,37.2,69.832
3.8,37.2,69.832
5.3,37.2,69.832
3.2,37.2,69.832
2.8,37.2,69.832
3.3,37.2,69.832
3.0,37.2,69.832
4.5,37.2,70.908
3.3,37.2,69.832
3.5,37.2,69.832
3.5,37.2,69.294
3.0,37.2,69.294
2.5,37.2,69.832
2.5,37.2,69.294
2.3,37.2,69.294
3.7,37.2,69.832
2.8,37.2,69.294
3.5,37.2,69.832
2.8,37.2,69.832
3.5,37.2,69.832
4.2,37.2,69.832
3.5,37.2,69.832
3.3,37.2,68.756
5.4,37.2,68.756
3.0,37.2,69.294
2.8,37.2,69.832
3.3,37.2,69.832
4.0,37.2,69.294
3.5,37.2,69.832
3.8,37.2,69.832
3.3,37.2,69.832
3.3,37.2,69.832
4.0,37.2,69.832
4.2,37.2,68.756
3.5,37.2,69.294
3.8,37.2,69.294
2.8,37.2,68.756
3.8,37.2,68.756
2.8,37.2,69.294
3.3,37.2,69.832
3.3,37.2,69.294
3.5,37.2,69.832
3.5,37.2,69.294
3.5,37.2,69.294
3.7,37.2,69.294
4.8,37.2,69.294
3.0,37.2,69.294
3.5,37.2,69.294
3.0,37.2,68.756
2.5,37.2,68.756
3.0,37.2,69.294
3.2,37.2,69.294
2.8,37.2,69.294
3.0,37.2,69.832
2.8,37.2,69.832
3.8,37.2,69.294
3.2,37.2,69.832
3.7,37.2,69.294
4.0,37.2,69.294
3.0,37.2,69.294
4.3,37.2,69.832
4.7,37.2,69.832
8.9,37.2,69.832
4.1,37.2,69.294
3.0,37.2,69.294
3.0,37.2,69.832
3.0,37.2,69.832
4.1,37.2,69.832
2.5,37.2,69.832
2.5,37.2,69.832
2.3,37.2,69.294
2.0,37.2,69.832
2.3,37.2,69.294
4.1,37.2,70.37
4.2,37.2,70.37
3.3,37.2,69.832
3.3,37.2,69.832
2.5,37.2,69.294
3.8,37.2,69.832
2.8,37.2,69.832
8.8,37.2,69.832
2.3,37.2,69.832
22.1,37.7,70.908
2.0,37.7,70.37
3.7,37.7,70.37
2.5,37.7,70.908
4.8,37.7,69.832
3.3,37.6,69.294
3.3,37.6,69.832
3.3,37.6,69.832
3.8,37.6,69.832
3.3,37.6,69.832
2.3,37.6,69.832
4.0,37.6,69.294
3.7,37.6,69.832
3.8,37.6,70.37
2.5,37.6,70.37
2.8,37.6,69.832
3.3,37.6,69.832
3.5,37.6,69.832
4.0,37.6,69.294
3.3,37.6,69.294
3.0,37.6,69.294
3.5,37.6,68.756
3.5,37.6,69.294
2.8,37.6,68.756
3.0,37.6,69.832
3.7,37.6,70.37
3.8,37.6,69.832
3.0,37.6,69.832
3.3,37.6,69.294
3.8,37.6,69.294
3.0,37.6,69.294
3.8,37.6,69.832
3.5,37.6,69.832
2.3,37.6,69.832
3.5,37.6,70.37
3.5,37.6,70.37
4.7,37.6,69.294
2.5,37.6,69.832
3.3,37.6,69.294
4.3,37.6,68.756
2.5,37.6,69.294
4.0,37.6,69.294
2.8,37.6,69.294
3.3,37.6,69.832
3.5,37.6,69.832
3.7,37.6,69.832
5.0,37.6,69.832
3.0,37.6,69.832
3.5,37.6,69.832
3.1,37.6,69.832
3.0,37.6,69.294
3.8,37.6,69.832
2.8,37.6,70.37
2.8,37.6,69.832
3.8,37.6,70.37
3.3,37.6,69.832
4.5,37.6,69.294
3.3,37.6,69.832
3.0,37.6,69.832
2.5,37.6,69.832
3.3,37.6,69.832
3.5,37.6,69.832
3.8,37.6,70.37
3.5,37.6,69.832
3.3,37.6,69.294
2.5,37.6,69.832
3.5,37.6,69.832
4.0,37.6,69.832
2.5,37.6,69.832
2.5,37.6,69.832
2.0,37.6,69.832
2.8,37.6,69.294
3.5,37.6,69.832
3.2,37.6,69.832
3.3,37.6,69.294
3.5,37.6,69.832
3.3,37.6,69.294
2.8,37.6,69.832
2.3,37.6,69.832
3.5,37.6,69.832
3.0,37.6,69.832
3.0,37.6,69.832
2.8,37.6,69.832
3.3,37.6,69.832
3.0,37.6,69.832
3.5,37.6,70.37
2.5,37.6,69.832
4.3,37.6,69.294
4.2,37.6,68.756
3.3,37.6,69.832
3.8,37.6,68.756
3.5,37.6,69.294
3.5,37.6,69.294
3.8,37.6,69.294
3.0,37.6,69.294
3.5,37.6,69.832
2.5,37.6,69.832
2.8,37.6,69.832
3.3,37.6,69.832
3.5,37.6,69.832
3.5,37.6,69.832
4.4,37.6,70.37
3.8,37.6,69.832
3.0,37.6,68.756
3.8,37.6,69.294
3.5,37.6,69.832
3.0,37.6,69.832
4.5,37.6,69.832
4.0,37.6,69.832
4.5,37.6,69.294
3.0,37.6,69.294
4.2,37.6,69.832
4.0,37.6,69.294
3.0,37.6,69.832
3.0,37.6,69.832
3.0,37.6,69.832
2.5,37.6,69.294
3.5,37.6,69.832
2.8,37.6,70.37
3.3,37.6,70.37
4.6,37.6,69.832
2.8,37.6,69.832
7.6,37.3,69.832
3.3,37.3,69.832
3.5,37.3,69.832
3.0,37.3,70.37
4.0,37.3,69.832
3.5,37.3,69.832
3.8,37.3,70.37
4.0,37.3,69.294
4.0,37.3,69.294
3.3,37.3,69.832
3.5,37.3,69.832
5.0,37.3,69.832
4.0,37.3,69.294
4.7,37.3,69.832
2.5,37.3,69.832
1.8,37.3,69.832
2.5,37.3,69.832
3.8,37.3,69.832
3.0,37.3,68.756
3.8,37.3,69.294
3.5,37.3,68.756
3.3,37.3,69.294
2.8,37.3,69.832
2.3,37.3,69.832
3.0,37.3,69.832
3.0,37.3,69.832
3.5,37.3,69.832
2.5,37.3,69.832
3.3,37.3,69.832
4.7,37.3,69.832
3.3,37.3,69.832
3.8,37.3,70.37
3.5,37.3,69.832
4.0,37.3,69.832
3.0,37.3,69.832
2.8,37.3,69.832
5.8,37.3,69.832
4.3,37.3,69.294
4.0,37.3,69.832
3.8,37.3,70.37
3.5,37.3,69.294
3.3,37.3,69.832
3.5,37.3,69.832
4.5,37.3,69.832
3.5,37.3,69.832
3.3,37.3,69.832
2.5,37.3,69.832
3.8,37.3,69.832
3.0,37.3,69.832
3.0,37.3,69.832
3.0,37.3,69.832
3.3,37.3,69.294
3.3,37.3,69.832
3.0,37.3,69.294
3.3,37.3,69.832
2.8,37.3,69.832
3.5,37.3,69.294
2.8,37.3,69.832
3.7,37.3,69.832
4.5,37.3,69.832
3.5,37.3,69.832
3.0,37.3,69.832
4.3,37.3,68.756
3.0,37.3,69.294
4.0,37.3,68.756
3.0,37.3,69.294
3.0,37.3,69.294
3.8,37.3,69.832
3.5,37.3,69.832
3.0,37.3,69.832
4.5,37.3,69.832
3.0,37.3,69.294
3.3,37.3,69.832
2.3,37.3,70.37
3.0,37.3,69.294
2.8,37.3,69.832
4.0,37.3,70.37
3.5,37.3,69.294
3.5,37.3,69.294
4.2,37.3,69.294
3.3,37.3,68.756
3.7,37.3,68.756
2.8,37.3,69.294
3.3,37.3,69.832
4.0,37.3,69.294
3.5,37.3,69.294
3.0,37.3,69.294
2.8,37.3,69.294
4.7,37.3,69.832
3.8,37.3,69.832
4.3,37.3,69.294
4.5,37.3,68.756
3.0,37.3,69.294
2.8,37.3,69.294
4.0,37.3,69.294
3.8,37.3,69.294
3.5,37.3,69.294
3.3,37.3,69.832
3.3,37.3,69.832
3.0,37.3,69.832
3.5,37.3,69.832
3.0,37.3,69.294
3.8,37.3,69.294
3.5,37.3,68.756
2.0,37.3,69.832
3.3,37.3,69.294
4.0,37.3,69.294
3.8,37.3,69.832
3.5,37.3,69.832
3.0,37.3,69.832
3.5,37.3,69.294
2.8,37.3,69.832
3.0,37.3,69.294
3.3,37.3,69.294
3.0,37.3,69.294
4.5,37.3,69.294
3.0,37.3,68.756
3.8,37.3,69.832
3.8,37.3,69.832
4.0,37.3,69.832
2.8,37.3,69.294
2.3,37.3,69.832
2.8,37.3,69.294
3.3,37.3,68.756
3.5,37.3,68.756
3.3,37.3,69.294
4.0,37.3,69.294
3.3,37.3,69.294
2.8,37.3,69.832
2.5,37.3,69.294
4.0,37.3,69.832
3.5,37.3,69.294
3.0,37.3,69.832
3.0,37.3,69.832
3.5,37.3,69.832
3.8,37.3,69.832
3.3,37.3,69.832
4.0,37.3,69.294
2.8,37.3,69.832
3.3,37.3,70.37
3.5,37.3,69.832
3.8,37.3,69.294
3.3,37.3,69.294
3.5,37.3,69.294
4.2,37.3,68.756
3.5,37.3,69.832
4.0,37.3,69.832
3.7,37.3,69.832
3.0,37.3,69.832
3.3,37.3,69.832
3.5,37.3,69.832
3.5,37.3,70.37
2.3,37.3,70.37
2.8,37.3,70.37
3.5,37.3,69.832
5.0,37.3,69.294
2.5,37.3,69.832
2.5,37.3,69.832
3.5,37.3,69.294
4.0,37.3,69.832
2.0,37.3,69.832
2.3,37.3,70.37
3.8,37.3,69.832
2.8,37.3,69.832
2.5,37.3,69.832
4.0,37.3,69.832
2.5,37.3,69.832
2.8,37.3,70.37
3.3,37.3,70.37
3.3,37.3,70.37
2.5,37.3,70.37
4.0,37.3,70.908
3.5,37.3,69.832
3.3,37.3,70.37
2.5,37.3,70.37
3.5,37.3,70.37
4.8,37.3,69.832
4.3,37.3,69.832
3.3,37.3,69.294
4.0,37.3,69.832
3.5,37.3,70.37
2.8,37.3,70.37
3.5,37.3,69.832
3.0,37.3,69.832
3.5,37.3,70.37
3.0,37.3,69.832
3.8,37.3,70.37
3.8,37.3,70.908
3.5,37.3,69.832
2.8,37.3,70.37
3.5,37.3,69.832
2.8,37.3,69.832
3.5,37.3,70.37
2.3,37.3,70.37
4.3,37.3,69.294
3.5,37.3,70.37
3.5,37.3,70.37
2.3,37.3,70.37
3.0,37.3,70.908
3.3,37.3,70.37
4.0,37.3,70.37
2.8,37.3,70.908
4.7,37.3,69.832
3.3,37.3,70.908
4.5,37.3,69.832
3.0,37.3,70.37
3.3,37.3,70.37
4.0,37.3,69.832
2.5,37.3,70.37
2.8,37.3,70.908
4.0,37.3,70.908
3.5,37.3,70.37
4.0,37.3,69.832
2.8,37.3,69.832
4.3,37.3,70.908
4.5,37.3,70.37
3.0,37.3,70.908
4.0,37.3,70.908
3.0,37.3,70.908
3.0,37.3,70.908
3.0,37.3,70.908
4.0,37.3,70.37
4.3,37.3,70.908
2.5,37.3,70.37
2.5,37.3,70.908
3.3,37.3,70.908
3.7,37.3,69.832
3.3,37.3,70.908
3.0,37.3,70.908
3.0,37.3,70.37
3.5,37.3,70.37
3.3,37.3,70.37
3.5,37.3,70.908
3.5,37.3,70.908
3.5,37.3,70.37
4.2,37.3,70.908
4.5,37.3,70.908
2.5,37.3,70.908
2.8,37.3,70.908
2.8,37.3,70.908
3.5,37.3,70.908
2.8,37.3,70.37
3.5,37.3,70.37
3.0,37.3,70.37
3.0,37.3,70.908
3.5,37.3,70.908
2.8,37.3,69.832
2.8,37.3,70.37
3.0,37.3,70.908
2.3,37.3,70.37
3.3,37.3,70.908
2.3,37.3,70.37
3.3,37.3,70.908
3.0,37.3,70.908
2.3,37.3,70.37
3.5,37.3,69.832
2.5,37.3,70.908
2.3,37.3,70.908
3.2,37.3,70.908
2.2,37.3,70.908
3.0,37.3,70.908
3.7,37.3,70.908
2.3,37.3,70.908
2.5,37.3,70.908
2.3,37.3,70.908
3.3,37.3,70.908
2.0,37.3,70.908
3.0,37.3,70.908
2.8,37.3,70.908
2.0,37.3,70.908
3.0,37.3,70.908
3.2,37.3,70.908
3.2,37.3,70.37
3.7,37.3,70.37
2.5,37.3,70.908
4.5,37.3,70.908
3.5,37.3,70.37
2.8,37.3,70.37
3.5,37.3,69.832
2.8,37.3,70.37
3.0,37.3,69.832
3.3,37.3,69.832
2.5,37.3,70.908
2.5,37.3,70.908
3.2,37.3,69.832
2.8,37.3,70.37
2.8,37.3,70.37
3.0,37.3,69.832
3.5,37.3,69.832
2.8,37.3,70.37
3.0,37.3,70.37
3.5,37.3,70.908
3.0,37.3,70.908
2.8,37.3,69.832
3.0,37.3,69.832
2.5,37.3,69.832
4.0,37.3,70.37
2.3,37.3,70.908
3.0,37.3,70.37
2.5,37.3,69.832
2.5,37.3,70.37
3.0,37.3,70.908
3.0,37.3,70.908
4.2,37.3,70.908
3.7,37.3,69.832
3.3,37.3,69.832
3.5,37.3,69.832
3.5,37.3,70.908
2.8,37.3,70.908
3.3,37.3,69.832
2.8,37.3,70.908
3.0,37.3,70.908
2.3,37.3,70.908
2.5,37.3,70.908
2.8,37.3,70.908
3.3,37.3,70.37
2.3,37.3,70.37
3.7,37.3,70.37
2.5,37.3,70.908
6.2,37.3,70.908
5.0,36.8,70.908
20.9,37.2,71.984
4.5,37.2,70.908
3.3,37.2,70.37
5.5,37.3,70.908
3.5,37.3,70.908
3.3,37.3,70.908
3.3,37.3,70.908
4.2,37.3,70.908
4.0,37.3,70.908
2.3,37.3,70.908
3.0,37.3,70.37
3.8,37.3,70.37
3.3,37.3,70.908
3.6,37.3,70.908
3.7,37.3,70.908
2.8,37.3,70.908
3.7,37.3,70.908
2.5,37.3,70.908
3.3,37.3,70.908
3.7,37.3,71.446
4.0,37.3,70.908
3.3,37.3,70.908
3.8,37.3,70.37
3.3,37.3,70.908
3.5,37.3,70.908
2.8,37.3,70.908
3.0,37.3,70.908
2.8,37.3,70.908
3.8,37.3,70.908
3.0,37.3,70.908
3.3,37.3,69.832
3.0,37.3,70.37
3.0,37.3,69.832
3.3,37.3,70.37
3.2,37.3,70.908
2.8,37.3,70.908
3.0,37.3,70.37
2.8,37.3,70.908
2.8,37.3,70.908
3.3,37.3,70.37
4.0,37.3,69.832
2.5,37.3,69.832
2.8,37.3,70.908
3.5,37.3,70.908
3.3,37.3,70.908
2.8,37.3,70.908
3.3,37.3,70.908
3.5,37.3,70.908
3.5,37.3,70.908
3.0,37.3,69.832
2.8,37.3,70.37
3.1,37.3,70.908
3.7,37.3,70.37
2.8,37.3,70.908
3.0,37.3,70.908
2.3,37.3,70.908
2.8,37.3,70.908
4.2,37.3,69.832
4.2,37.3,70.37
3.3,37.3,69.832
3.7,37.3,70.908
3.0,37.3,70.908
4.0,37.3,70.37
2.8,37.3,70.908
3.0,37.3,70.908
2.5,37.3,70.908
3.8,37.3,71.446
3.7,37.3,70.908
3.0,37.3,70.37
3.5,37.3,70.908
2.8,37.3,70.37
5.0,37.3,70.908
3.5,37.3,70.908
4.5,37.3,70.908
3.8,37.3,70.37
4.0,37.3,70.908
3.3,37.3,70.908
3.5,37.3,70.908
3.3,37.3,70.37
3.5,37.3,70.37
3.3,37.3,69.832
2.8,37.3,70.908
3.5,37.3,70.37
2.5,37.3,70.37
3.3,37.3,70.908
3.2,37.3,70.908
3.0,37.3,70.37
4.5,37.3,70.37
3.8,37.3,69.832
3.5,37.3,69.832
3.0,37.3,70.908
3.5,37.3,70.37
3.3,37.3,70.908
3.3,37.3,70.908
4.3,37.3,70.908
3.3,37.3,70.908
2.0,37.3,70.908
3.3,37.3,70.908
2.8,37.3,70.908
3.3,37.3,70.908
2.0,37.3,70.908
2.8,37.3,69.832
3.5,37.3,70.908
2.3,37.3,70.908
3.0,37.3,70.908
3.3,37.3,70.908
3.3,37.3,70.908
3.5,37.3,70.908
3.0,37.3,70.908
3.3,37.3,70.37
3.0,37.3,70.37
2.8,37.3,69.832
3.3,37.3,69.832
2.5,37.3,70.37
4.0,37.3,69.832
4.2,37.3,70.908
2.8,37.3,70.908
4.5,37.3,70.908
3.5,37.3,70.908
3.3,37.3,70.908
3.0,37.3,70.908
2.8,37.3,70.908
3.3,37.3,70.37
3.3,37.3,70.37
4.0,37.3,70.37
3.3,37.3,70.37
3.0,37.3,69.832
2.8,37.3,70.908
2.5,37.3,70.908
3.3,37.3,70.908
2.8,37.3,70.908
3.3,37.3,70.908
5.0,37.3,70.908
2.5,37.3,70.908
4.0,37.3,70.37
3.3,37.3,70.908
2.8,37.3,70.908
3.8,37.3,71.446
3.8,37.3,70.908
3.5,37.3,70.908
3.3,37.3,70.908
3.5,37.3,70.908
3.8,37.3,69.832
4.0,37.3,70.908
3.3,37.3,70.908
4.0,37.3,70.908
3.3,37.3,70.908
4.5,37.3,70.37
3.5,37.3,69.832
4.0,37.3,70.37
4.0,37.3,69.832
3.7,37.3,70.908
3.5,37.3,70.908
4.2,37.3,70.37
5.0,37.3,70.37
4.0,37.3,70.908
2.8,37.3,69.832
3.3,37.3,69.832
3.0,37.3,70.908
2.0,37.3,70.908
3.3,37.3,70.908
3.7,37.3,70.908
3.5,37.3,70.908
3.3,37.3,70.908
3.0,37.3,70.908
3.5,37.3,70.908
3.3,37.3,69.832
3.3,37.3,70.908
